Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Thailand,0.987
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,all,all,0.9670000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Algeria,0.958
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Argentina,0.983
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Australia,0.956
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Azerbaijan,0.9520000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Bangladesh,0.995
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Belarus,0.927
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Brazil,0.9790000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Cambodia,0.997
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Canada,0.9309999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Chile,0.9640000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ecuador,0.9840000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,France,0.922
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Germany,0.9179999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Indonesia,0.988
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Iraq,0.972
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Israel,0.9279999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Japan,0.927
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Kazakhstan,0.9690000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Laos,0.9940000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Lebanon,0.9670000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Libya,0.9840000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Malaysia,0.9359999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Mexico,0.973
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Myanmar,0.987
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nepal,0.97
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nigeria,0.972
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Pakistan,0.988
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Peru,0.9640000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Poland,0.963
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Romania,0.907
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Saudi Arabia,0.981
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Somalia,0.987
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,South Africa,0.976
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Spain,0.9540000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Sweden,0.894
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Turkey,0.9840000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ukraine,0.8270000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Arab Emirates,0.934
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Kingdom,0.9329999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,United States,0.934
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Venezuela,0.9890000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Vietnam,0.97
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Dangerous acts and challenges,all,all,all,all,0.971
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Harassment and bullying,all,all,all,all,0.853
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Hateful behavior,all,all,all,all,0.892
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Illegal activities and regulated goods,all,all,all,all,0.977
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Integrity and authenticity,all,all,all,all,0.948
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Minor safety,all,all,all,all,0.9890000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.986
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Violent and graphic content,all,all,all,all,0.976
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Violent extremism,all,all,all,all,0.9490000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.831
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.835
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,0.941
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.82
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.755
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.8640000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.917
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.8079999999999999
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.807
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.9390000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.897
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.912
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.968
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.9640000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.917
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.912
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.97
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.985
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.975
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.96
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.927
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.8220000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.9740000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,0.941
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.866
Proactive removal rate,quarterly,Jan-Mar 2023,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.9440000000000001
Percentage of community reports actioned,quarterly,Jan-Mar 2023,all,all,Turn around time,Between 2 and 8 hours,all,all,0.035
Percentage of community reports actioned,quarterly,Jan-Mar 2023,all,all,Turn around time,Between 8 and 24 hours,all,all,0.034
Percentage of community reports actioned,quarterly,Jan-Mar 2023,all,all,Turn around time,Less than 2 hours,all,all,0.9159999999999999
Percentage of community reports actioned,quarterly,Jan-Mar 2023,all,all,Turn around time,More than 24 hours,all,all,0.016
Videos restored,quarterly,Jan-Mar 2023,all,all,all,all,all,all,6209835.0
Total accounts removed,quarterly,Jul-Sep 2020,all,all,all,all,all,all,1624816.0
Total accounts removed,quarterly,Oct-Dec 2020,all,all,all,all,all,all,4489692.0
Total accounts removed,quarterly,Jan-Mar 2021,all,all,all,all,all,all,11149514.0
Total accounts removed,quarterly,Jan-Mar 2021,ban_reason,Fake accounts removed,all,all,all,all,2409163.0
Ad removals,quarterly,Jan-Mar 2021,all,all,all,all,all,all,1921900.0
Ads removed due to account actions,quarterly,Jan-Mar 2021,all,all,all,all,all,all,605253.0
Blocked spam account creation,quarterly,Jan-Mar 2021,all,all,all,all,all,all,71470161.0
Video removal by spam account removal,quarterly,Jan-Mar 2021,all,all,all,all,all,all,13635469.0
Total accounts removed,quarterly,Apr-Jun 2021,all,all,all,all,all,all,14952534.0
Total accounts removed,quarterly,Apr-Jun 2021,ban_reason,Fake accounts removed,all,all,all,all,1653892.0
Ad removals,quarterly,Apr-Jun 2021,all,all,all,all,all,all,1829219.0
Ads removed due to account actions,quarterly,Apr-Jun 2021,all,all,all,all,all,all,516006.0
Blocked spam account creation,quarterly,Apr-Jun 2021,all,all,all,all,all,all,148759987.0
Fake follow requests prevented,quarterly,Apr-Jun 2021,all,all,all,all,all,all,632416873.0
Fake followers removed,quarterly,Apr-Jun 2021,all,all,all,all,all,all,71935583.0
Fake likes prevented,quarterly,Apr-Jun 2021,all,all,all,all,all,all,9612942242.0
Fake likes removed,quarterly,Apr-Jun 2021,all,all,all,all,all,all,91812066.0
Video removal by spam account removal,quarterly,Apr-Jun 2021,all,all,all,all,all,all,8542037.0
Total accounts removed,quarterly,Jul-Sep 2021,all,all,all,all,all,all,17005726.0
Total accounts removed,quarterly,Jul-Sep 2021,ban_reason,Fake accounts removed,all,all,all,all,1728621.0
Ad removals,quarterly,Jul-Sep 2021,all,all,all,all,all,all,3392630.0
Ads removed due to account actions,quarterly,Jul-Sep 2021,all,all,all,all,all,all,2976025.0
Blocked spam account creation,quarterly,Jul-Sep 2021,all,all,all,all,all,all,226557055.0
Fake follow requests prevented,quarterly,Jul-Sep 2021,all,all,all,all,all,all,2078453724.0
Fake followers removed,quarterly,Jul-Sep 2021,all,all,all,all,all,all,231150220.0
Fake likes prevented,quarterly,Jul-Sep 2021,all,all,all,all,all,all,16594976202.0
Fake likes removed,quarterly,Jul-Sep 2021,all,all,all,all,all,all,203708379.0
Video removal by spam account removal,quarterly,Jul-Sep 2021,all,all,all,all,all,all,11895555.0
Total accounts removed,quarterly,Oct-Dec 2021,all,all,all,all,all,all,24107316.0
Total accounts removed,quarterly,Oct-Dec 2021,ban_reason,Fake accounts removed,all,all,all,all,6077046.0
Ad removals,quarterly,Oct-Dec 2021,all,all,all,all,all,all,3181858.0
Ads removed due to account actions,quarterly,Oct-Dec 2021,all,all,all,all,all,all,2938621.0
Blocked spam account creation,quarterly,Oct-Dec 2021,all,all,all,all,all,all,152118769.0
Fake follow requests prevented,quarterly,Oct-Dec 2021,all,all,all,all,all,all,2794306196.0
Fake followers removed,quarterly,Oct-Dec 2021,all,all,all,all,all,all,441985135.0
Fake likes prevented,quarterly,Oct-Dec 2021,all,all,all,all,all,all,11917679868.0
Fake likes removed,quarterly,Oct-Dec 2021,all,all,all,all,all,all,285323840.0
Video removal by spam account removal,quarterly,Oct-Dec 2021,all,all,all,all,all,all,46382130.0
Total accounts removed,quarterly,Jan-Mar 2022,all,all,all,all,all,all,44438988.0
Total accounts removed,quarterly,Jan-Mar 2022,ban_reason,Fake accounts removed,all,all,all,all,20890519.0
Ad removals,quarterly,Jan-Mar 2022,all,all,all,all,all,all,5485827.0
Ads removed due to account actions,quarterly,Jan-Mar 2022,all,all,all,all,all,all,8715899.0
Blocked spam account creation,quarterly,Jan-Mar 2022,all,all,all,all,all,all,202019860.0
Fake follow requests prevented,quarterly,Jan-Mar 2022,all,all,all,all,all,all,4762680655.0
Fake followers removed,quarterly,Jan-Mar 2022,all,all,all,all,all,all,623708508.0
Fake likes prevented,quarterly,Jan-Mar 2022,all,all,all,all,all,all,17585235916.0
Fake likes removed,quarterly,Jan-Mar 2022,all,all,all,all,all,all,248618160.0
Video removal by spam account removal,quarterly,Jan-Mar 2022,all,all,all,all,all,all,21029537.0
Total accounts removed,quarterly,Apr-Jun 2022,all,all,all,all,all,all,59430082.0
Total accounts removed,quarterly,Apr-Jun 2022,ban_reason,Fake accounts removed,all,all,all,all,33632058.0
Ad removals,quarterly,Apr-Jun 2022,all,all,all,all,all,all,5148050.0
Ads removed due to account actions,quarterly,Apr-Jun 2022,all,all,all,all,all,all,4221562.0
Blocked spam account creation,quarterly,Apr-Jun 2022,all,all,all,all,all,all,75228172.0
Fake follow requests prevented,quarterly,Apr-Jun 2022,all,all,all,all,all,all,9898396178.0
Fake followers removed,quarterly,Apr-Jun 2022,all,all,all,all,all,all,1444824709.0
Fake likes prevented,quarterly,Apr-Jun 2022,all,all,all,all,all,all,14651421022.0
Fake likes removed,quarterly,Apr-Jun 2022,all,all,all,all,all,all,163774971.0
Video removal by spam account removal,quarterly,Apr-Jun 2022,all,all,all,all,all,all,76879124.0
Total accounts removed,quarterly,Jul-Sep 2022,all,all,all,all,all,all,76436381.0
Total accounts removed,quarterly,Jul-Sep 2022,ban_reason,Fake accounts removed,all,all,all,all,50963108.0
Ad removals,quarterly,Jul-Sep 2022,all,all,all,all,all,all,2294262.0
Ads removed due to account actions,quarterly,Jul-Sep 2022,all,all,all,all,all,all,5414459.0
Blocked spam account creation,quarterly,Jul-Sep 2022,all,all,all,all,all,all,41459159.0
Fake follow requests prevented,quarterly,Jul-Sep 2022,all,all,all,all,all,all,8035218300.0
Fake followers removed,quarterly,Jul-Sep 2022,all,all,all,all,all,all,759044040.0
Fake likes prevented,quarterly,Jul-Sep 2022,all,all,all,all,all,all,5481149327.0
Fake likes removed,quarterly,Jul-Sep 2022,all,all,all,all,all,all,146356455.0
Video removal by spam account removal,quarterly,Jul-Sep 2022,all,all,all,all,all,all,94733447.0
Total accounts removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,76178122.0
Total accounts removed,quarterly,Oct-Dec 2022,ban_reason,Fake accounts removed,all,all,all,all,54453610.0
Ad removals,quarterly,Oct-Dec 2022,all,all,all,all,all,all,1635296.0
Ads removed due to account actions,quarterly,Oct-Dec 2022,all,all,all,all,all,all,4953815.0
Blocked spam account creation,quarterly,Oct-Dec 2022,all,all,all,all,all,all,62848209.0
Fake follow requests prevented,quarterly,Oct-Dec 2022,all,all,all,all,all,all,7476505410.0
Fake followers removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,1465240275.0
Fake likes prevented,quarterly,Oct-Dec 2022,all,all,all,all,all,all,10179734085.0
Fake likes removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,366780903.0
Video removal by spam account removal,quarterly,Oct-Dec 2022,all,all,all,all,all,all,41839947.0
Total accounts removed,quarterly,Jan-Mar 2023,all,all,all,all,all,all,70631655.0
Total accounts removed,quarterly,Jan-Mar 2023,ban_reason,Fake accounts removed,all,all,all,all,51298135.0
Ad removals,quarterly,Jan-Mar 2023,all,all,all,all,all,all,870815.0
Ads removed due to account actions,quarterly,Jan-Mar 2023,all,all,all,all,all,all,2993546.0
Blocked spam account creation,quarterly,Jan-Mar 2023,all,all,all,all,all,all,85776281.0
Fake follow requests prevented,quarterly,Jan-Mar 2023,all,all,all,all,all,all,6808118595.0
Fake followers removed,quarterly,Jan-Mar 2023,all,all,all,all,all,all,1247889168.0
Fake likes prevented,quarterly,Jan-Mar 2023,all,all,all,all,all,all,8390200078.0
Fake likes removed,quarterly,Jan-Mar 2023,all,all,all,all,all,all,536788922.0
Video removal by spam account removal,quarterly,Jan-Mar 2023,all,all,all,all,all,all,50729852.0
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,English,0.327
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Arabic,0.09300000000000001
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Indonesian,0.075
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Spanish,0.073
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Turkish,0.043
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Vietnamese,0.040999999999999995
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Portuguese,0.039
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Thai,0.034
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,French,0.025
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Russian,0.025
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Filipino,0.024
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,German,0.023
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Japanese,0.021
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Urdu,0.021
Percentage of moderators assigned,quarterly,Jan-Mar 2023,all,all,all,all,Language,Other languages,0.13699999999999998
