Metric,Period type,Period,Policy type,Issue policy,Task type,Task,Location,Market,Result
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Japan,0.165
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Kazakhstan,0.912
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Laos,0.708
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Lebanon,0.953
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Libya,0.97
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Malaysia,0.845
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Mexico,0.915
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Morocco,0.9390000000000001
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Myanmar,0.37200000000000005
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nepal,0.741
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Netherlands,0.745
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nigeria,0.8809999999999999
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Pakistan,0.8190000000000001
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Peru,0.883
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Philippines,0.826
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Poland,0.883
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Romania,0.846
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Saudi Arabia,0.951
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Somalia,0.907
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,South Africa,0.799
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Spain,0.826
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Switzerland,0.764
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Taiwan,0.759
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Thailand,0.698
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Turkey,0.8
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Ukraine,0.6729999999999999
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United Arab Emirates,0.935
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United Kingdom,0.7959999999999999
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United States,0.64
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Venezuela,0.875
Removal rate before any views,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Vietnam,0.758
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,All,All,0.9390000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Algeria,0.972
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Argentina,0.9640000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Australia,0.95
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Azerbaijan,0.863
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Bangladesh,0.9640000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Brazil,0.978
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Cambodia,0.708
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Canada,0.917
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Chile,0.961
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Colombia,0.98
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Dominican Republic,0.9620000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Ecuador,0.96
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Egypt,0.98
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,France,0.96
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Germany,0.946
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Indonesia,0.956
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Iraq,0.973
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Israel,0.8909999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Italy,0.9359999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Japan,0.655
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Kazakhstan,0.972
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Laos,0.8420000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Lebanon,0.972
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Libya,0.9840000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Malaysia,0.961
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Mexico,0.961
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Morocco,0.972
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Myanmar,0.863
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nepal,0.878
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Netherlands,0.9440000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nigeria,0.958
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Pakistan,0.946
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Peru,0.963
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Philippines,0.965
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Poland,0.958
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Romania,0.915
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Saudi Arabia,0.978
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Somalia,0.961
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,South Africa,0.903
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Spain,0.955
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Switzerland,0.95
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Taiwan,0.924
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Thailand,0.894
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Turkey,0.945
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Ukraine,0.861
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United Arab Emirates,0.955
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United Kingdom,0.948
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United States,0.951
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Venezuela,0.965
Removal rate within 24 hours,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Vietnam,0.9079999999999999
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,All,All,0.9840000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Algeria,0.9940000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Argentina,0.993
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Australia,0.976
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Azerbaijan,0.93
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Bangladesh,0.998
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Brazil,0.985
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Cambodia,0.996
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Canada,0.9590000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Chile,0.991
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Colombia,0.996
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Dominican Republic,0.996
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Ecuador,0.996
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Egypt,0.9990000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,France,0.99
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Germany,0.978
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Indonesia,0.997
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Iraq,0.993
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Israel,0.9640000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Italy,0.991
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Japan,0.9229999999999999
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Kazakhstan,0.99
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Laos,0.9990000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Lebanon,0.9940000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Libya,0.997
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Malaysia,0.987
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Mexico,0.996
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Morocco,0.9940000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Myanmar,0.997
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nepal,0.995
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Netherlands,0.96
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Nigeria,0.992
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Pakistan,0.9990000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Peru,0.9940000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Philippines,0.907
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Poland,0.98
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Romania,0.977
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Saudi Arabia,0.9940000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Somalia,0.998
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,South Africa,0.991
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Spain,0.991
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Switzerland,0.945
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Taiwan,0.9670000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Thailand,0.9490000000000001
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Turkey,0.991
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,Ukraine,0.794
Proactive removal rate,Quarterly,Jul-Sep 2023,Community guidelines policy,Personal Information,All,All,Market,United Arab Emirates,0.971
