Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Egypt,1123654.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,France,730832.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Germany,620801.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Indonesia,11381253.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Iraq,2243443.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Israel,271241.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Italy,678104.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Japan,523604.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Kazakhstan,775160.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Laos,332174.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Lebanon,292038.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Libya,493020.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Malaysia,1109952.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Mexico,1270818.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Morocco,377414.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Myanmar,724753.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Nepal,815994.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Netherlands,393526.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Nigeria,1009619.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Pakistan,12392194.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Peru,551232.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Philippines,2724378.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Poland,654277.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Romania,255071.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Saudi Arabia,2525868.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Somalia,423074.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,South Africa,289083.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Spain,642907.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Switzerland,263694.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Taiwan,394881.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Thailand,1884602.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Turkey,2707029.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Ukraine,1022592.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,United Arab Emirates,653717.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,United Kingdom,2636216.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,United States,5579420.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Venezuela,370796.0
Total videos removed,quarterly,Jul-Sep 2023,all,all,task_type,automation,Market,Vietnam,4786246.0
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,all,all,0.008
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Algeria,0.008
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Argentina,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Australia,0.013000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Azerbaijan,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Bangladesh,0.006999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Brazil,0.01
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Cambodia,0.008
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Canada,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Chile,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Colombia,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Dominican Republic,0.011000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Ecuador,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Egypt,0.006999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,France,0.006999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Germany,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Indonesia,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Iraq,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Israel,0.01
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Italy,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Japan,0.013999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Kazakhstan,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Laos,0.008
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Lebanon,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Libya,0.013999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Malaysia,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Mexico,0.006999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Morocco,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Myanmar,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nepal,0.004
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Netherlands,0.013000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nigeria,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Pakistan,0.012
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Peru,0.004
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Philippines,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Poland,0.011000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Romania,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Saudi Arabia,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Somalia,0.006999999999999999
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,South Africa,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Spain,0.009000000000000001
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Switzerland,0.033
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Taiwan,0.018000000000000002
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Thailand,0.005
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Turkey,0.012
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Ukraine,0.012
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,United Arab Emirates,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,United Kingdom,0.019
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,United States,0.008
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Venezuela,0.006
Video: Removal rate of published,quarterly,Jul-Sep 2023,all,all,all,all,Market,Vietnam,0.011000000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,all,all,0.961
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Algeria,0.971
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Argentina,0.976
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Australia,0.9540000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Azerbaijan,0.941
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Bangladesh,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Brazil,0.98
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Cambodia,0.996
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Canada,0.922
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Chile,0.96
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Colombia,0.973
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Dominican Republic,0.98
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Ecuador,0.98
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Egypt,0.991
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,France,0.955
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Germany,0.9329999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Indonesia,0.992
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Iraq,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Israel,0.935
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Italy,0.9740000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Japan,0.8490000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Kazakhstan,0.953
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Laos,0.997
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Lebanon,0.978
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Libya,0.986
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Malaysia,0.968
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Mexico,0.9670000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Morocco,0.973
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Myanmar,0.993
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nepal,0.983
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Netherlands,0.953
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nigeria,0.978
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Pakistan,0.987
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Peru,0.9690000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Philippines,0.978
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Poland,0.9540000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Romania,0.9159999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Saudi Arabia,0.966
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Somalia,0.995
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,South Africa,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Spain,0.982
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Switzerland,0.857
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Taiwan,0.9390000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Thailand,0.943
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Turkey,0.982
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Ukraine,0.815
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,United Arab Emirates,0.929
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,United Kingdom,0.9359999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,United States,0.9179999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Venezuela,0.9840000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,all,all,all,all,Market,Vietnam,0.9540000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,all,all,0.9059999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Algeria,0.927
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Argentina,0.919
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Australia,0.855
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Azerbaijan,0.919
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Bangladesh,0.9520000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Brazil,0.9059999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Cambodia,0.89
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Canada,0.8740000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Chile,0.937
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Colombia,0.9470000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Dominican Republic,0.9490000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Ecuador,0.932
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Egypt,0.9329999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,France,0.892
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Germany,0.883
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Indonesia,0.9570000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Iraq,0.948
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Israel,0.79
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Italy,0.9059999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Japan,0.768
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Kazakhstan,0.905
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Laos,0.8640000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Lebanon,0.9440000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Libya,0.958
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Malaysia,0.9079999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Mexico,0.8220000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Morocco,0.935
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Myanmar,0.93
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nepal,0.86
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Netherlands,0.915
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Nigeria,0.917
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Pakistan,0.895
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Peru,0.941
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Philippines,0.948
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Poland,0.9279999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,all,all,all,all,Market,Romania,0.9059999999999999
